Item No.,Description,Unit,Rate,
26.74,"Fabricatio with provi proper lifti etc, of vari manufact methodol moulds, b moulds, st and placin cutout/hol all complet and desig reinforcem paid separ n and manufacturing of solid precast concrete element sions of shear keys, connecting loops, dowel tubes and ng accessories for walls, beams, slabs, stairs, column ous thickness, shape and size of different concrete grades ured in controlled factory environment with approved ogy including moulds (Pallet system, Tilts form, table attery moulds, vertical moulds, beam moulds, column aircase moulds, Facade mould, etc.), mixing, transporting g of concrete, vibrating, curing, finishing, making necessary es of required sizes for services, yard handling & stacking e as per IS 11447:1985 and as per approved shop drawings n mix as per the direction of Engineer-in-Charge (Cost of ent, Mechanical, Electrical and Plumbing inserts will be ately).",,,
26.74.1,Concrete grade M-35 (Cement content 370 kgs),cum,19488.05,
26.74.2,Extra for using M-40 (Cement content 400 kg) instead of M-35,cum,229.80,
26.74.3,Extra for using M-50 (Cement content 425 kg) instead of M-35,cum,421.35,
26.74.4,Extra for using M-60 (Cement content 440 kg) instead of M-35,cum,536.25,
26.75,"Providing relaxation arrangem Stressing to IS1343 direction o & laying in position Prestressing steel strands (low ) on hollow core bed by using mechanical pulling ent like Rabbit/ Bed master including all accessories for & destressing operations as per approved make conforming & grade FY-1860 etc, complete as per drawings and f Engineer -in-charge.",kg,147.05,
26.76,"Transport axle 40ft factory, in with the h ation of Precast Elements by flat bed Trailor (Double / Triple Length with proper accessories like A frame etc) from cluding the cost of loading , unloading & stacking at site elp of required capacity cranes.",,,
26.76.1,Lead within 15km,MT,464.80,
26.76.2,Add/Deduct over item 26.76.1 for every additional lead of 5 km,MT,103.00,
26.77,"Erection & correct & fi all arrange lifting Plac per IS 159 the directi pads, non fifth floor. Installation of Precast/Prestressed Concrete elements in nal position with proper line level and plumb at site making ments (i.e cranes, push-pull jacks & all another T & P for ing & Alignment of elements, within erection tolerance as 16 as per approved shop drawings and all complete as per on of Engineer-in-Charge but excluding the cost of sim shrink grout and steel works i.e hangers. All work up to",,,
26.77.1,Prestressed hollow core Slab up to 200 mm thickness,sqm,169.65,
26.77.2,Prestressed hollow core slab above 200 mm up to,,,
400,mm thickness,sqm,288.05,
26.77.3,Solid concrete wall elements,cum,2284.75,
,No.,,,
26.86,"Providing Polymer desertory polymer carbonat husk) an for 100 g solvent c headed S cum, scr (Edge), m of elastic Class A water/mo with M.S length co hold fast/l and fixing factory made single extruded WPC (Wood Composite) solid door/window/clerestory windows & other Frames/Chowkhat comprising of virgin PVC of K value 58-60 (Suspension Grade), calcium e and natural fibers (wood powder/ rice husk/wheat d non toxic additives (maximum toxicity index of 12 ms) fabricated with miter joints after applying PVC ement and screwed with full body threaded star S screws having minimum frame density of 750 kg/ ew withdrawal strength of 2200 N (Face) & 1100 N inimum compressive strength of 58 N/mm2, modulus ity 900 N/mm2 and resistance to spread of flame of category with property of being termite/borer proof, isture proof and fire retardant and fixed in position hold fast/lugs/SS dash fasteners of required dia and mplete as per direction of Engineer-In- Charge. (M.S ugs or SS dash fasteners shall be paid for separately).",,,
,"Note: Fo tolerance be accep shall be a be made. r WPC solid door/window frames, minus 5mm in dimensions i.e depth and width of profile shall table. Variation in profile dimensions on plus side cceptable but no extra payment on this account shall",,,
26.86.1,Frame size 45 x 70 mm,metre,632.25,
26.86.2,Frame size 45 x 85 mm,metre,832.95,
26.86.3,Frame size 50 x 100 mm,metre,853.00,
26.86.4,Frame size 50 x 125 mm,metre,973.40,
26.86.5,Frame size 65 x 100 mm,metre,1000.15,
26.86.6,Frame size 65 x 125 mm,metre,1247.70,
26.86.7,Frame size 65 x 150 mm,metre,1481.85,
26.87,"Providing Polymer size comp Grade), c rice husk toxicity i 650 kg/cu 900 N (E modulus flame of C proof, wa stainless body thre per direct hinges an and fixing factory made single extruded WPC (Wood Composite) solid plain flush door shutter of required rising of virgin polymer of K value 58-60 (Suspension alcium carbonate and natural fibers (wood powder/ /wheat husk) and non toxic additives (maximum ndex of 12 for 100 gms) having minimum density of m and screw withdrawal strength of 1800 N (Face) & dge), minimum compressive strength 50 N/mm2, of elasticity 850 N/mm2 and resistance to spread of lass A category with property of being termite/borer ter/moisture proof and fire retardant and fixing with steel butt hinges of required size with necessary full aded star headed counter sunk S.S screws, all as ion of Engineer-In- Charge. (Note: stainless steel butt d necessary S.S screws shall be paid separately)",,,
26.87.1,30 mm thick,sqm,3954.00,
26.87.2,35 mm thick,sqm,4556.05,
,No.,,,
,"sizes for s yard hand & design strands sh ervices in slab ling & stacking mix as per the ould be paid s element after achieving required strength, all complete as per approved shop drawings direction of the Engineer-in-charge. (Cost of eparately).",,,
,Note:Exc as per des ess/less cem ign mix is pay ent over the specified cement content used able/recoverable separately),,,
26.73.1,Concrete G rade-M-40 (cement content 400 kg ),,,
26.73.1.1,100 mm thick hollow core slab,metre,1273.30,
26.73.1.2,120 mm thick hollow core slab,metre,1491.45,
26.73.1.3,150 mm thick hollow core slab,metre,1818.65,
26.73.1.4,200 mm thick hollow core slab,metre,2220.05,
26.73.1.5,250 mm thick hollow core slab,metre,2729.40,
26.73.1.6,300 mm thick hollow core slab,metre,3238.70,
26.73.1.7,350 mm thick hollow core slab,metre,3758.04,
26.73.1.8,400 mm thick hollow core slab,metre,4257.35,
26.73.2,Extra for usi of M-40 ng M-50 (Cement content 425 kg) instead,,,
26.73.2.1,100mm thick hollow core slab,metre,17.25,
26.73.2.2,120mm thick hollow core slab,metre,20.70,
26.73.2.3,150mm thick hollow core slab,metre,25.85,
26.73.2.4,200mm thick hollow core slab,metre,32.15,
26.73.2.5,250mm thick hollow core slab,metre,40.20,
26.73.2.6,300mm thick hollow core slab,metre,48.25,
26.73.2.7,350mm thick hollow core slab,metre,56.30,
26.73.2.8,400mm thick hollow core slab,metre,64.35,
26.73.3,Extra for usi of M-40 ng M-60 (Cement content 440 kg) instead,,,
26.73.3.1,100mm thick hollow core slab,metre,27.60,
26.73.3.2,120mm thick hollow core slab,metre,33.05,
26.73.3.3,150mm thick hollow core slab,metre,41.35,
26.73.3.4,200mm thick hollow core slab,metre,51.45,
26.73.3.5,250mm thick hollow core slab,metre,64.35,
26.73.3.6,300mm thick hollow core slab,metre,77.25,
26.73.3.7,350mm thick hollow core slab,metre,89.75,
26.73.3.8,400mm thick hollow core slab,metre,102.95,
"fQÇuf'kx] D;ksÇjx dh lgk;rk ls cSM ij fcNk, gq, vkSj ekud vkdkj ds Lopkfyr lVy ds ekè;e ls <qykÃ fd, gq, 'kwU; Lyai daØhV dk mRiknu djus esa l{ke cSp feykus okys la;a= }kjk fd;k tkuk pkfg,A ¼LVSM dh ykxr dk Hkqxrku vyx ls fd;k tk,xk½ uksV %fMtkbu feJ.k ds vuqlkj mi;ksx fd, tkus okys mYysf[kr lhesaV ek=k ij vfèkd@de lhesaV dk vyx ls Hkqxrku fd;k tk ldrk gS@olwyk tk ldrk gSA",,,,
"26-73-1 daØhV xzsM ,e&40 ¼lhesaV dh ek=k 400 fd-xzk-½",,,,
26-73-1-1 100 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,1273-30,,
26-73-1-2 120 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,1491-45,,
26-73-1-3 150 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,1818-65,,
26-73-1-4 200 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,2220-05,,
26-73-1-5 250 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,2729-40,,
26-73-1-6 300 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,3238-70,,
26-73-1-7 350 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,3758-04,,
26-73-1-8 400 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,4257-35,,
"26-73-2 ,e&40 ds ctk, ,e&50 ¼lhesaV dh ek=k 425 fd-xzk-½ dk mi;ksx djus ds fy, vfrfjä",,,,
26-73-2-1 100 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,17-25,,
26-73-2-2 120 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,20-70,,
26-73-2-3 150 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,25-85,,
26-73-2-4 200 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,32-15,,
26-73-2-5 250 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,40-20,,
26-73-2-6 300 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,48-25,,
26-73-2-7 350 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,56-30,,
26-73-2-8 400 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,64-35,,
"26-73-3 ,e&40 ds ctk, ,e&60 ¼lhesaV dh ek=k 440 fd-xzk-½ dk mi;ksx djus ds fy, vfrfjä",,,,
26-73-3-1 100 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,27-60,,
26-73-3-2 120 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,33-05,,
26-73-3-3 150 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,41-35,,
26-73-3-4 200 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,51-45,,
26-73-3-5 250 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,64-35,,
26-73-3-6 300 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,77-25,,
26-73-3-7 350 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,89-75,,
26-73-3-8 400 fe-eh- eksVk [kks[kyk dksj LySc,ehVj,102-95,,
"lh @ lh dh nwjh ij Å/kZ~ok/kj [k.Mksae ds ‘kh”kZ ij fQDl5 fd, tk,axs vkSj tks nks 5-5 x 25 feeh vkdkj ds lsYQ&fMªfyax @ lsYQ&VSfiax ,l,l LØw bZihMh,e ok’kj ds lkFk {kSfrt fxzM Vkbyksa ls esy [kkrs gksaAÅ/kZ~ok/kj ^Vh^@^,y@Vîwcyj^ [k.Mksa~ dks ,pMhth ¼g‚V&fMi&tLrh½ LVhy ,y&czSdsV~l ¼U;wure 80 ekbØksu dh xSYoukbftax eksVkbZ½ dk mi;ksx djds 110 x 80 x 6 feeh vkdkj ds e/;orhZ Å/kZ~ok/kj ,Y;wehfu;e çksQkby ij] nhokj ij vkSj ckgjh dksuksa ij 220 x 110 x 12 feeh vkdkj dk yxk;k tk,xk vkSj LVsuysl LVhy xzsM 304] ,e 10 laiw.kZ FkzsMsM ,adj QkLVujksa dks 100 feeh yach uk;y‚u Lyh o ds lkFk ¼bZaV ds dke ds fy,½ vkSj ,e 8 foLrkj ,adj75 feeh yacs QkLVujksa dks daØhV lrg ds fy, yxk;k tk,xkAczSdsVksa dh nwjh lajpukRed @ fLFkj x.kuk ij vk/kkfjr gksxhA nks Å/kZ~ok/kj ,Y;wehfu;e çksQkby ds taD’ku ij yackbZ 175 feeh vkSj Å/kZ~ok/kj çksQkby ds e/ ;orhZ fcanqvksa ij czSdsVksa dh yackbZ 100 feeh dh gksuh pkfg,A bUgsa nks Lo&fMªfyax @lsYQ&VSfiax ,l,l LØw dk mi;ksx djds Å/kZ~ok/kj ,Y;wehfu;e Vh @,y@Vîwcyj çksQkby ds fy, 5-5 x 25 feeh vkdkj ds bZihMh,e ok’kj ds lkFk yxk;k tk,xk AbZihMh,e xSLdsV dks czSdsV vkSj ofVZdy çksQkby ds chp esa yxk;k tk,xkA Vkbysa ^lh^ DySEi ij bl çdkj yxkbZ tk,axh fd Vkbysa Åij vkSj uhps nksuksa fljksa ij fVdh jgsaA Vkbyksa dks vfrfjä :i ls vko’;d vkdkj ds fo’ks”k ,l,l fDyi dk mi;ksx djds {kSfrt ^lh^ DySEiksa ds fy, lqjf{kr fd;k tk,xk] ftls Vkbyksa dks tdM+s gq, ^lh^ DySEiksa ij Mkyk tk,xk vkSj Bhd fLFkfr rd nck;k tk,xk vkSj dV&VkbYl DySiEiksak ds dks {kSfrt fcanqvksa ij ,e,l i‚fyej lhysaV ,Mgsflo dk mi;ksx djds fpidk;k tk,xkA nks vklUu Vkbyksa ds chp Å/kZ~ok/kj la;qä [kqyk [kkapk 5 feeh gksuk pkfg,A VkbYl vkSj flLVe dks fofHkUu {ks=ksa ds vuqlkj vkbZ,l 875 ¼Hkkx 3½ ds vuqlkj iou Hkkj dk çfrjks/k djus ds fy, fMtkbu fd;k tk,xkA Vkbysa] goknkj o”kkZ LØhu fl)kar dks viukrs gq, LFkkfir dh tk,axh] ftlesa vxzHkkx Vkbyksa vkSj lajpukRed nhokj ds chp dh txg ds çk— frd osafVys’ku ds çko/kku gksaxs A dk;Z] fofunsZ’k] Mªkbax vkSj çHkkjh vfHk;ark ds funsZ’k ds vuqlkj fd;k tk,xkAuksV% tgka dgha Hkh vko’;d gks] LdS’kQfYMax dk vyx ls Hkqxrku fd;k tk,xkA",,,,
